target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	1341	1142	5671	295.661
lcl|NC_000964.3_cds_NP_387883.1_2	1137	938	2908	184.583
lcl|NC_000964.3_cds_NP_387884.1_3	216	27.7621	187	401.043
lcl|NC_000964.3_cds_NP_387885.1_4	1113	914	4026	262.258
lcl|NC_000964.3_cds_NP_387886.2_5	246	48.8256	278	338.999
lcl|NC_000964.3_cds_NP_387887.1_6	1917	1718	7005	242.765
lcl|NC_000964.3_cds_NP_387888.1_7	2466	2267	11649	305.941
lcl|NC_000964.3_cds_NP_387889.1_8	948	749	61	4.84897
lcl|NC_000964.3_cds_NP_387890.1_9	1467	1268	18691	877.636
lcl|NC_000964.3_cds_NP_387891.1_10	1332	1133	5869	308.415
lcl|NC_000964.3_cds_NP_387892.1_11	885	686	8259	716.811
lcl|NC_000964.3_cds_NP_387893.1_12	591	392	5904	896.729
lcl|NC_000964.3_cds_NP_387894.1_13	1278	1079	2276	125.589
lcl|NC_000964.3_cds_NP_387895.1_14	654	455	865	113.189
lcl|NC_000964.3_cds_NP_387896.1_15	624	425	686	96.1028
lcl|NC_000964.3_cds_NP_387897.1_16	1284	1085	425	23.3217
lcl|NC_000964.3_cds_NP_387898.1_17	546	347	296	50.7883
lcl|NC_000964.3_cds_NP_387899.1_18	486	287	462	95.8432
lcl|NC_000964.3_cds_NP_387900.2_19	1692	1493	2588	103.206
lcl|NC_000964.3_cds_NP_387901.1_20	324	125	929	442.493
lcl|NC_000964.3_cds_NP_387902.1_21	597	398	649	97.0874
lcl|NC_000964.3_cds_NP_387903.1_22	225	33.0062	168	303.051
lcl|NC_000964.3_cds_NP_387904.2_23	264	65.3593	53	48.2803
lcl|NC_000964.3_cds_NP_387905.1_24	195	18.8991	5	15.7518
lcl|NC_000964.3_cds_NP_387906.1_25	615	416	932	133.39
lcl|NC_000964.3_cds_NP_387907.1_26	1161	962	2321	143.649
lcl|NC_000964.3_cds_NP_387908.1_27	1443	1244	2694	128.937
lcl|NC_000964.3_cds_NP_387909.2_28	639	440	804	108.794
lcl|NC_000964.3_cds_NP_387910.1_29	330	131	862	391.775
lcl|NC_000964.3_cds_NP_387911.1_30	441	242	906	222.902
lcl|NC_000964.3_cds_NP_387912.1_31	990	791	2671	201.047
lcl|NC_000964.3_cds_NP_387913.1_32	828	629	3110	294.382
lcl|NC_000964.3_cds_NP_387914.1_33	360	161	1061	392.365
lcl|NC_000964.3_cds_NP_387915.1_34	744	545	499	54.5136
lcl|NC_000964.3_cds_NP_387916.1_35	300	101.003	110	64.8424
lcl|NC_000964.3_cds_NP_387917.1_36	879	680	754	66.0182
lcl|NC_000964.3_cds_NP_387918.1_37	291	92.0123	6797	4398.17
lcl|NC_000964.3_cds_NP_387919.1_38	1995	1796	5158	170.992
lcl|NC_000964.3_cds_NP_387920.1_39	768	569	442	46.2499
lcl|NC_000964.3_cds_NP_387921.1_40	1314	1115	11088	592.079
lcl|NC_000964.3_cds_NP_387922.1_41	561	362	760	124.999
lcl|NC_000964.3_cds_NP_387923.1_42	879	680	1435	125.645
lcl|NC_000964.3_cds_NP_387924.1_43	873	674	38	3.35679
lcl|NC_000964.3_cds_NP_387925.1_44	261	62.4871	1660	1581.68
lcl|NC_000964.3_cds_NP_387926.1_45	186	16.2643	11	40.2678
lcl|NC_000964.3_cds_NP_387927.1_46	870	671	1238	109.85
lcl|NC_000964.3_cds_NP_387928.1_47	858	659	2681	242.221
lcl|NC_000964.3_cds_NP_387929.1_48	378	179	1538	511.569
lcl|NC_000964.3_cds_NP_387930.1_49	294	95.0079	6822	4275.17
lcl|NC_000964.3_cds_NP_387931.1_50	1371	1172	5641	286.569
lcl|NC_000964.3_cds_NP_387932.1_51	954	755	3004	236.894
lcl|NC_000964.3_cds_NP_387933.1_52	615	416	9401	1345.49
lcl|NC_000964.3_cds_NP_387934.1_53	567	368	1687	272.941
lcl|NC_000964.3_cds_NP_387935.1_54	231	37.0315	345	554.689
lcl|NC_000964.3_cds_NP_387936.1_55	3534	3335	6001	107.134
lcl|NC_000964.3_cds_NP_387937.1_56	537	338	719	126.652
lcl|NC_000964.3_cds_NP_387938.1_57	1599	1400	751	31.9384
lcl|NC_000964.3_cds_NP_387939.1_58	1470	1271	1635	76.5902
lcl|NC_000964.3_cds_NP_387940.1_59	261	62.4871	195	185.8
lcl|NC_000964.3_cds_NP_387941.1_60	303	104.002	241	137.968
lcl|NC_000964.3_cds_NP_387942.1_61	636	437	555	75.6158
lcl|NC_000964.3_cds_NP_387943.1_62	378	179	1563	519.885
lcl|NC_000964.3_cds_NP_387944.1_63	387	188	6433	2037.31
lcl|NC_000964.3_cds_NP_387945.1_64	2484	2285	483	12.5853
lcl|NC_000964.3_cds_NP_387946.1_65	738	539	296	32.6967
lcl|NC_000964.3_cds_NP_387947.2_66	1017	818	106	7.71531
lcl|NC_000964.3_cds_NP_387948.1_67	1419	1220	6961	339.714
lcl|NC_000964.3_cds_NP_387949.1_68	543	344	2688	465.234
