target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	1341	1142	2646	156.69
lcl|NC_000964.3_cds_NP_387883.1_2	1137	938	1203	86.7323
lcl|NC_000964.3_cds_NP_387884.1_3	216	27.7621	74	180.259
lcl|NC_000964.3_cds_NP_387885.1_4	1113	914	2378	175.948
lcl|NC_000964.3_cds_NP_387886.2_5	246	48.8256	141	195.294
lcl|NC_000964.3_cds_NP_387887.1_6	1917	1718	3830	150.763
lcl|NC_000964.3_cds_NP_387888.1_7	2466	2267	6418	191.455
lcl|NC_000964.3_cds_NP_387889.1_8	948	749	72	6.50083
lcl|NC_000964.3_cds_NP_387890.1_9	1467	1268	7940	423.467
lcl|NC_000964.3_cds_NP_387891.1_10	1332	1133	2227	132.925
lcl|NC_000964.3_cds_NP_387892.1_11	885	686	8015	790.128
lcl|NC_000964.3_cds_NP_387893.1_12	591	392	5285	911.752
lcl|NC_000964.3_cds_NP_387894.1_13	1278	1079	1108	69.4442
lcl|NC_000964.3_cds_NP_387895.1_14	654	455	523	77.7335
lcl|NC_000964.3_cds_NP_387896.1_15	624	425	432	68.7405
lcl|NC_000964.3_cds_NP_387897.1_16	1284	1085	228	14.2109
lcl|NC_000964.3_cds_NP_387898.1_17	546	347	54	10.524
lcl|NC_000964.3_cds_NP_387899.1_18	486	287	258	60.7933
lcl|NC_000964.3_cds_NP_387900.2_19	1692	1493	1988	90.0481
lcl|NC_000964.3_cds_NP_387901.1_20	324	125	692	374.381
lcl|NC_000964.3_cds_NP_387902.1_21	597	398	468	79.5208
lcl|NC_000964.3_cds_NP_387903.1_22	225	33.0062	122	249.967
lcl|NC_000964.3_cds_NP_387904.2_23	264	65.3593	31	32.0754
lcl|NC_000964.3_cds_NP_387905.1_24	195	18.8991	3	10.7349
lcl|NC_000964.3_cds_NP_387906.1_25	615	416	1061	172.48
lcl|NC_000964.3_cds_NP_387907.1_26	1161	962	1773	124.638
lcl|NC_000964.3_cds_NP_387908.1_27	1443	1244	1648	89.589
lcl|NC_000964.3_cds_NP_387909.2_28	639	440	542	83.3037
lcl|NC_000964.3_cds_NP_387910.1_29	330	131	650	335.552
lcl|NC_000964.3_cds_NP_387911.1_30	441	242	658	183.877
lcl|NC_000964.3_cds_NP_387912.1_31	990	791	2216	189.457
lcl|NC_000964.3_cds_NP_387913.1_32	828	629	2797	300.718
lcl|NC_000964.3_cds_NP_387914.1_33	360	161	917	385.178
lcl|NC_000964.3_cds_NP_387915.1_34	744	545	307	38.0943
lcl|NC_000964.3_cds_NP_387916.1_35	300	101.003	43	28.7907
lcl|NC_000964.3_cds_NP_387917.1_36	879	680	452	44.9518
lcl|NC_000964.3_cds_NP_387918.1_37	291	92.0123	1049	770.988
lcl|NC_000964.3_cds_NP_387919.1_38	1995	1796	3600	135.555
lcl|NC_000964.3_cds_NP_387920.1_39	768	569	317	37.676
lcl|NC_000964.3_cds_NP_387921.1_40	1314	1115	6634	402.363
