target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	1341	1142	3448	161.686
lcl|NC_000964.3_cds_NP_387883.1_2	1137	938	1495	85.3513
lcl|NC_000964.3_cds_NP_387884.1_3	216	27.7621	77	148.529
lcl|NC_000964.3_cds_NP_387885.1_4	1113	914	3295	193.055
lcl|NC_000964.3_cds_NP_387886.2_5	246	48.8256	224	245.681
lcl|NC_000964.3_cds_NP_387887.1_6	1917	1718	5411	168.665
lcl|NC_000964.3_cds_NP_387888.1_7	2466	2267	8963	211.726
lcl|NC_000964.3_cds_NP_387889.1_8	948	749	79	5.64829
lcl|NC_000964.3_cds_NP_387890.1_9	1467	1268	9002	380.182
lcl|NC_000964.3_cds_NP_387891.1_10	1332	1133	2636	124.591
lcl|NC_000964.3_cds_NP_387892.1_11	885	686	8709	679.854
lcl|NC_000964.3_cds_NP_387893.1_12	591	392	5644	771.032
lcl|NC_000964.3_cds_NP_387894.1_13	1278	1079	1406	69.7807
lcl|NC_000964.3_cds_NP_387895.1_14	654	455	548	64.4972
lcl|NC_000964.3_cds_NP_387896.1_15	624	425	451	56.8276
lcl|NC_000964.3_cds_NP_387897.1_16	1284	1085	450	22.2103
lcl|NC_000964.3_cds_NP_387898.1_17	546	347	78	12.0375
lcl|NC_000964.3_cds_NP_387899.1_18	486	287	349	65.1201
lcl|NC_000964.3_cds_NP_387900.2_19	1692	1493	2641	94.7284
lcl|NC_000964.3_cds_NP_387901.1_20	324	125	793	339.731
lcl|NC_000964.3_cds_NP_387902.1_21	597	398	520	69.9668
lcl|NC_000964.3_cds_NP_387903.1_22	225	33.0062	152	246.615
lcl|NC_000964.3_cds_NP_387904.2_23	264	65.3593	35	28.6769
lcl|NC_000964.3_cds_NP_387905.1_24	195	18.8991	3	8.50062
lcl|NC_000964.3_cds_NP_387906.1_25	615	416	1550	199.531
lcl|NC_000964.3_cds_NP_387907.1_26	1161	962	2894	161.1
lcl|NC_000964.3_cds_NP_387908.1_27	1443	1244	2642	113.732
lcl|NC_000964.3_cds_NP_387909.2_28	639	440	784	95.419
lcl|NC_000964.3_cds_NP_387910.1_29	330	131	853	348.698
lcl|NC_000964.3_cds_NP_387911.1_30	441	242	920	203.584
lcl|NC_000964.3_cds_NP_387912.1_31	990	791	2932	198.499
lcl|NC_000964.3_cds_NP_387913.1_32	828	629	3518	299.514
lcl|NC_000964.3_cds_NP_387914.1_33	360	161	1147	381.513
lcl|NC_000964.3_cds_NP_387915.1_34	744	545	419	41.1708
lcl|NC_000964.3_cds_NP_387916.1_35	300	101.003	65	34.4628
lcl|NC_000964.3_cds_NP_387917.1_36	879	680	570	44.8888
lcl|NC_000964.3_cds_NP_387918.1_37	291	92.0123	1058	615.76
lcl|NC_000964.3_cds_NP_387919.1_38	1995	1796	4689	139.812
lcl|NC_000964.3_cds_NP_387920.1_39	768	569	413	38.8695
lcl|NC_000964.3_cds_NP_387921.1_40	1314	1115	7751	372.267
lcl|NC_000964.3_cds_NP_387922.1_41	561	362	202	29.8823
lcl|NC_000964.3_cds_NP_387923.1_42	879	680	424	33.3909
lcl|NC_000964.3_cds_NP_387924.1_43	873	674	89	7.07134
lcl|NC_000964.3_cds_NP_387925.1_44	261	62.4871	3957	3391.15
lcl|NC_000964.3_cds_NP_387926.1_45	186	16.2643	24	79.0219
lcl|NC_000964.3_cds_NP_387927.1_46	870	671	801	63.9266
lcl|NC_000964.3_cds_NP_387928.1_47	858	659	1887	153.341
lcl|NC_000964.3_cds_NP_387929.1_48	378	179	1411	422.129
lcl|NC_000964.3_cds_NP_387930.1_49	294	95.0079	30367	17116.5
lcl|NC_000964.3_cds_NP_387931.1_50	1371	1172	5167	236.093
lcl|NC_000964.3_cds_NP_387932.1_51	954	755	3147	223.214
lcl|NC_000964.3_cds_NP_387933.1_52	615	416	3662	471.408
lcl|NC_000964.3_cds_NP_387934.1_53	567	368	555	80.7638
lcl|NC_000964.3_cds_NP_387935.1_54	231	37.0315	128	185.102
lcl|NC_000964.3_cds_NP_387936.1_55	3534	3335	3056	49.0715
lcl|NC_000964.3_cds_NP_387937.1_56	537	338	396	62.7408
lcl|NC_000964.3_cds_NP_387938.1_57	1599	1400	319	12.2021
lcl|NC_000964.3_cds_NP_387939.1_58	1470	1271	938	39.5211
lcl|NC_000964.3_cds_NP_387940.1_59	261	62.4871	102	87.414
lcl|NC_000964.3_cds_NP_387941.1_60	303	104.002	173	89.0792
lcl|NC_000964.3_cds_NP_387942.1_61	636	437	414	50.733
lcl|NC_000964.3_cds_NP_387943.1_62	378	179	2871	858.918
lcl|NC_000964.3_cds_NP_387944.1_63	387	188	5605	1596.58
lcl|NC_000964.3_cds_NP_387945.1_64	2484	2285	1036	24.2798
lcl|NC_000964.3_cds_NP_387946.1_65	738	539	626	62.1952
lcl|NC_000964.3_cds_NP_387947.2_66	1017	818	169	11.0638
lcl|NC_000964.3_cds_NP_387948.1_67	1419	1220	4044	177.51
lcl|NC_000964.3_cds_NP_387949.1_68	543	344	1557	242.383
lcl|NC_000964.3_cds_NP_387950.1_69	1914	1715	18512	578.044
lcl|NC_000964.3_cds_NP_387951.2_70	777	578	455	42.1556
lcl|NC_000964.3_cds_NP_387952.1_71	876	677	802	63.4391
lcl|NC_000964.3_cds_NP_387953.1_72	894	695	737	56.7877
lcl|NC_000964.3_cds_NP_387954.1_73	927	728	28665	2108.59
lcl|NC_000964.3_cds_NP_387955.1_74	1413	1214	1946	85.8412
lcl|NC_000964.3_cds_NP_387956.1_75	585	386	1435	199.084
lcl|NC_000964.3_cds_NP_387957.1_76	882	683	1363	106.868
lcl|NC_000964.3_cds_NP_387958.1_77	858	659	1499	121.811
lcl|NC_000964.3_cds_NP_387959.1_78	363	164	441	144.001
lcl|NC_000964.3_cds_NP_387960.1_79	504	305	804	141.165
lcl|NC_000964.3_cds_NP_387961.1_80	210	24.7787	153	330.662
lcl|NC_000964.3_cds_NP_387962.1_81	1002	803	3643	242.949
lcl|NC_000964.3_cds_NP_387963.1_82	1500	1301	4168	171.562
lcl|NC_000964.3_cds_NP_387964.1_83	465	266	481	96.8356
lcl|NC_000964.3_cds_NP_387965.1_84	558	359	691	103.075
lcl|NC_000964.3_cds_NP_387966.1_85	1092	893	2036	122.095
lcl|NC_000964.3_cds_NP_387967.1_86	2433	2234	9263	222.045
