target_id	length	eff_length	est_counts	tpm
lcl|NC_003112.2_cds_WP_002225747.1_1	492	243.048	114	204.061
lcl|NC_003112.2_cds_WP_002225748.1_2	396	151.442	52	149.384
lcl|NC_003112.2_cds_WP_002225749.1_3	1395	1145.89	135	51.2552
lcl|NC_003112.2_cds_WP_002220030.1_4	645	395.887	62	68.1345
lcl|NC_003112.2_cds_WP_002225750.1_5	354	117.226	12	44.5352
lcl|NC_003112.2_cds_WP_002225751.1_6	483	234.122	121	224.848
lcl|NC_003112.2_cds_WP_002225752.1_7	651	401.887	124	134.235
lcl|NC_003112.2_cds_WP_002225753.1_8	918	668.887	181	117.726
lcl|NC_003112.2_cds_WP_002221759.1_9	249	59.9835	132	957.388
lcl|NC_003112.2_cds_WP_002225754.1_10	1212	962.887	230	103.92
lcl|NC_003112.2_cds_WP_002225755.1_11	1254	1004.89	174	75.3318
lcl|NC_003112.2_cds_WP_002225756.1_12	972	722.887	73	43.9338
lcl|NC_003112.2_cds_WP_002225757.1_13	450	201.73	75	161.748
lcl|NC_003112.2_cds_WP_002225758.1_14	1272	1022.89	56	23.8181
lcl|NC_003112.2_cds_WP_002225759.1_15	1449	1199.89	294	106.599
lcl|NC_003112.2_cds_WP_061730199.1_16	219	50.2828	184.933	1600.08
lcl|NC_003112.2_cds_WP_002216134.1_17	924	674.887	118	76.0672
lcl|NC_003112.2_cds_WP_141562916.1_18	444	195.928	1698	3770.4
lcl|NC_003112.2_cds_WP_010980743.1_19	513	263.949	0	0
lcl|NC_003112.2_cds_WP_009349134.1_20	462	213.428	969.911	1977.09
lcl|NC_003112.2_cds_WP_165439318.1_21	402	156.753	262.04	727.272
lcl|NC_003112.2_cds_22	387	143.651	0	0
lcl|NC_003112.2_cds_WP_002221781.1_23	339	106.494	0	0
lcl|NC_003112.2_cds_24	420	173.171	426.171	1070.67
lcl|NC_003112.2_cds_WP_002221783.1_25	597	347.887	1702.88	2129.57
lcl|NC_003112.2_cds_WP_176607287.1_26	405	159.441	0	0
lcl|NC_003112.2_cds_27	328	99.1752	108	473.769
lcl|NC_003112.2_cds_WP_002216146.1_28	330	100.471	192	831.398
lcl|NC_003112.2_cds_WP_002221786.1_29	219	50.2828	29	250.914
lcl|NC_003112.2_cds_WP_002225762.1_30	954	704.887	210	129.612
lcl|NC_003112.2_cds_WP_002225763.1_31	2058	1808.89	237	57.0011
lcl|NC_003112.2_cds_WP_002225764.1_32	1839	1589.89	257	70.3256
lcl|NC_003112.2_cds_WP_002243923.1_33	522	272.928	39	62.1675
lcl|NC_003112.2_cds_34	63	20.6799	0	0
lcl|NC_003112.2_cds_WP_002221791.1_35	1326	1076.89	169	68.2752
lcl|NC_003112.2_cds_WP_002225766.1_36	840	590.887	851	626.573
lcl|NC_003112.2_cds_WP_002215233.1_37	1167	917.887	1578	747.936
lcl|NC_003112.2_cds_WP_002243924.1_38	1266	1016.89	1366	584.419
lcl|NC_003112.2_cds_WP_002225768.1_39	330	100.471	68	294.453
lcl|NC_003112.2_cds_WP_002225769.1_40	1371	1121.89	109	42.2692
lcl|NC_003112.2_cds_WP_002243925.1_41	273	69.5764	9	56.2765
lcl|NC_003112.2_cds_WP_002243926.1_42	714	464.887	23	21.5242
lcl|NC_003112.2_cds_WP_002243927.1_43	1002	752.887	266	153.709
lcl|NC_003112.2_cds_WP_002215243.1_44	849	599.887	236	171.155
lcl|NC_003112.2_cds_WP_002215245.1_45	486	237.094	178	326.622
lcl|NC_003112.2_cds_WP_010980745.1_46	1569	1319.89	126	41.5317
lcl|NC_003112.2_cds_WP_002243928.1_47	1266	1016.89	276	118.082
lcl|NC_003112.2_cds_WP_002216166.1_48	285	75.0802	0	0
lcl|NC_003112.2_cds_WP_164734201.1_49	138	32.781	0	0
lcl|NC_003112.2_cds_WP_080610130.1_50	3030	2780.89	1120.11	175.236
lcl|NC_003112.2_cds_WP_002221798.1_51	2151	1901.89	161	36.8288
lcl|NC_003112.2_cds_WP_002218483.1_52	1227	977.887	521	231.79
lcl|NC_003112.2_cds_WP_002218487.1_53	1044	794.887	282	154.344
lcl|NC_003112.2_cds_WP_002243931.1_54	687	437.887	83	82.4636
lcl|NC_003112.2_cds_WP_002243932.1_55	408	162.15	25	67.0764
lcl|NC_003112.2_cds_WP_002243933.1_56	792	542.887	77	61.706
lcl|NC_003112.2_cds_WP_002215267.1_57	417	170.389	101	257.884
lcl|NC_003112.2_cds_WP_161534225.1_58	297	81.0973	605.695	3249.33
lcl|NC_003112.2_cds_WP_002215274.1_59	1122	872.887	105	52.3332
lcl|NC_003112.2_cds_WP_002224746.1_60	2019	1769.89	511	125.609
lcl|NC_003112.2_cds_WP_002220108.1_61	558	308.893	55.4481	78.0952
lcl|NC_003112.2_cds_WP_002224747.1_62	867	617.887	117.5	82.7323
lcl|NC_003112.2_cds_WP_002224748.1_63	1068	818.887	160.5	85.2702
lcl|NC_003112.2_cds_WP_002249104.1_64	1020	770.887	195.137	110.127
lcl|NC_003112.2_cds_65	843	593.887	583	427.082
lcl|NC_003112.2_cds_WP_001003263.1_66	735	485.887	0	0
lcl|NC_003112.2_cds_67	645	395.887	0	0
lcl|NC_003112.2_cds_WP_002215299.1_68	1050	800.887	3892	2114.21
lcl|NC_003112.2_cds_WP_002215295.1_69	687	437.887	653	648.78
