target_id	length	eff_length	est_counts	tpm
lcl|NC_003112.2_cds_WP_002225747.1_1	492	243.048	108	160.628
lcl|NC_003112.2_cds_WP_002225748.1_2	396	151.442	63	150.378
lcl|NC_003112.2_cds_WP_002225749.1_3	1395	1145.89	159	50.1586
lcl|NC_003112.2_cds_WP_002220030.1_4	645	395.887	69	63.0039
lcl|NC_003112.2_cds_WP_002225750.1_5	354	117.226	20	61.673
lcl|NC_003112.2_cds_WP_002225751.1_6	483	234.122	168	259.392
lcl|NC_003112.2_cds_WP_002225752.1_7	651	401.887	131	117.83
lcl|NC_003112.2_cds_WP_002225753.1_8	918	668.887	100	54.0427
lcl|NC_003112.2_cds_WP_002221759.1_9	249	59.9835	393	2368.37
lcl|NC_003112.2_cds_WP_002225754.1_10	1212	962.887	242	90.851
lcl|NC_003112.2_cds_WP_002225755.1_11	1254	1004.89	428	153.963
lcl|NC_003112.2_cds_WP_002225756.1_12	972	722.887	151	75.5086
lcl|NC_003112.2_cds_WP_002225757.1_13	450	201.73	80	143.354
lcl|NC_003112.2_cds_WP_002225758.1_14	1272	1022.89	131	46.2949
lcl|NC_003112.2_cds_WP_002225759.1_15	1449	1199.89	378	113.878
lcl|NC_003112.2_cds_WP_061730199.1_16	219	50.2828	159.401	1145.94
lcl|NC_003112.2_cds_WP_002216134.1_17	924	674.887	84	44.9923
lcl|NC_003112.2_cds_WP_141562916.1_18	444	195.928	1262	2328.37
lcl|NC_003112.2_cds_WP_010980743.1_19	513	263.949	0	0
lcl|NC_003112.2_cds_WP_009349134.1_20	462	213.428	520.115	880.92
lcl|NC_003112.2_cds_WP_165439318.1_21	402	156.753	346.59	799.261
lcl|NC_003112.2_cds_22	387	143.651	0	0
lcl|NC_003112.2_cds_WP_002221781.1_23	339	106.494	1.00653	3.41658
lcl|NC_003112.2_cds_24	420	173.171	660.039	1377.79
lcl|NC_003112.2_cds_WP_002221783.1_25	597	347.887	3166.25	3290
lcl|NC_003112.2_cds_WP_176607287.1_26	405	159.441	0	0
lcl|NC_003112.2_cds_27	328	99.1752	67	244.209
lcl|NC_003112.2_cds_WP_002216146.1_28	330	100.471	246	885.087
lcl|NC_003112.2_cds_WP_002221786.1_29	219	50.2828	68	488.854
lcl|NC_003112.2_cds_WP_002225762.1_30	954	704.887	539	276.413
lcl|NC_003112.2_cds_WP_002225763.1_31	2058	1808.89	356	71.1424
lcl|NC_003112.2_cds_WP_002225764.1_32	1839	1589.89	327	74.3483
lcl|NC_003112.2_cds_WP_002243923.1_33	522	272.928	22	29.1384
lcl|NC_003112.2_cds_34	63	20.6799	0	0
lcl|NC_003112.2_cds_WP_002221791.1_35	1326	1076.89	224	75.1913
lcl|NC_003112.2_cds_WP_002225766.1_36	840	590.887	146	89.3178
lcl|NC_003112.2_cds_WP_002215233.1_37	1167	917.887	201	79.1583
lcl|NC_003112.2_cds_WP_002243924.1_38	1266	1016.89	253	89.9368
lcl|NC_003112.2_cds_WP_002225768.1_39	330	100.471	83	298.627
lcl|NC_003112.2_cds_WP_002225769.1_40	1371	1121.89	91	29.3212
lcl|NC_003112.2_cds_WP_002243925.1_41	273	69.5764	9	46.7595
lcl|NC_003112.2_cds_WP_002243926.1_42	714	464.887	23	17.8842
lcl|NC_003112.2_cds_WP_002243927.1_43	1002	752.887	460	220.86
lcl|NC_003112.2_cds_WP_002215243.1_44	849	599.887	221	133.172
lcl|NC_003112.2_cds_WP_002215245.1_45	486	237.094	271	413.179
lcl|NC_003112.2_cds_WP_010980745.1_46	1569	1319.89	92	25.1965
lcl|NC_003112.2_cds_WP_002243928.1_47	1266	1016.89	295	104.867
lcl|NC_003112.2_cds_WP_002216166.1_48	285	75.0802	0	0
lcl|NC_003112.2_cds_WP_164734201.1_49	138	32.781	0	0
lcl|NC_003112.2_cds_WP_080610130.1_50	3030	2780.89	1047.15	136.118
lcl|NC_003112.2_cds_WP_002221798.1_51	2151	1901.89	169	32.1212
lcl|NC_003112.2_cds_WP_002218483.1_52	1227	977.887	802	296.466
lcl|NC_003112.2_cds_WP_002218487.1_53	1044	794.887	667	303.326
lcl|NC_003112.2_cds_WP_002243931.1_54	687	437.887	115	94.9348
