target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	1341	1142	3388	165.059
lcl|NC_000964.3_cds_NP_387883.1_2	1137	938	1553	92.1148
lcl|NC_000964.3_cds_NP_387884.1_3	216	27.7621	70	140.284
lcl|NC_000964.3_cds_NP_387885.1_4	1113	914	2691	163.805
lcl|NC_000964.3_cds_NP_387886.2_5	246	48.8256	159	181.18
lcl|NC_000964.3_cds_NP_387887.1_6	1917	1718	4509	146.022
lcl|NC_000964.3_cds_NP_387888.1_7	2466	2267	7499	184.04
lcl|NC_000964.3_cds_NP_387889.1_8	948	749	148	10.9936
lcl|NC_000964.3_cds_NP_387890.1_9	1467	1268	11445	502.178
lcl|NC_000964.3_cds_NP_387891.1_10	1332	1133	2680	131.603
lcl|NC_000964.3_cds_NP_387892.1_11	885	686	9858	799.513
lcl|NC_000964.3_cds_NP_387893.1_12	591	392	6097	865.348
lcl|NC_000964.3_cds_NP_387894.1_13	1278	1079	1513	78.015
lcl|NC_000964.3_cds_NP_387895.1_14	654	455	589	72.0219
lcl|NC_000964.3_cds_NP_387896.1_15	624	425	478	62.5748
lcl|NC_000964.3_cds_NP_387897.1_16	1284	1085	326	16.7166
lcl|NC_000964.3_cds_NP_387898.1_17	546	347	107	17.156
lcl|NC_000964.3_cds_NP_387899.1_18	486	287	374	72.5021
lcl|NC_000964.3_cds_NP_387900.2_19	1692	1493	2562	95.4729
lcl|NC_000964.3_cds_NP_387901.1_20	324	125	781	347.618
lcl|NC_000964.3_cds_NP_387902.1_21	597	398	507	70.8738
lcl|NC_000964.3_cds_NP_387903.1_22	225	33.0062	158	266.332
lcl|NC_000964.3_cds_NP_387904.2_23	264	65.3593	55	46.8184
lcl|NC_000964.3_cds_NP_387905.1_24	195	18.8991	6	17.6632
lcl|NC_000964.3_cds_NP_387906.1_25	615	416	1162	155.408
lcl|NC_000964.3_cds_NP_387907.1_26	1161	962	2109	121.973
lcl|NC_000964.3_cds_NP_387908.1_27	1443	1244	2144	95.8882
lcl|NC_000964.3_cds_NP_387909.2_28	639	440	608	76.8797
lcl|NC_000964.3_cds_NP_387910.1_29	330	131	754	320.229
lcl|NC_000964.3_cds_NP_387911.1_30	441	242	739	169.899
lcl|NC_000964.3_cds_NP_387912.1_31	990	791	2526	177.671
lcl|NC_000964.3_cds_NP_387913.1_32	828	629	2951	261.023
lcl|NC_000964.3_cds_NP_387914.1_33	360	161	1055	364.575
lcl|NC_000964.3_cds_NP_387915.1_34	744	545	496	50.6344
lcl|NC_000964.3_cds_NP_387916.1_35	300	101.003	76	41.8639
lcl|NC_000964.3_cds_NP_387917.1_36	879	680	688	56.2912
lcl|NC_000964.3_cds_NP_387918.1_37	291	92.0123	1378	833.229
lcl|NC_000964.3_cds_NP_387919.1_38	1995	1796	5166	160.033
lcl|NC_000964.3_cds_NP_387920.1_39	768	569	549	53.681
lcl|NC_000964.3_cds_NP_387921.1_40	1314	1115	8047	401.532
lcl|NC_000964.3_cds_NP_387922.1_41	561	362	285	43.8023
lcl|NC_000964.3_cds_NP_387923.1_42	879	680	507	41.482
lcl|NC_000964.3_cds_NP_387924.1_43	873	674	177	14.6108
lcl|NC_000964.3_cds_NP_387925.1_44	261	62.4871	3452	3073.56
lcl|NC_000964.3_cds_NP_387926.1_45	186	16.2643	33	112.886
lcl|NC_000964.3_cds_NP_387927.1_46	870	671	809	67.079
lcl|NC_000964.3_cds_NP_387928.1_47	858	659	1982	167.332
lcl|NC_000964.3_cds_NP_387929.1_48	378	179	1415	439.809
lcl|NC_000964.3_cds_NP_387930.1_49	294	95.0079	33309	19505.8
lcl|NC_000964.3_cds_NP_387931.1_50	1371	1172	4220	200.33
lcl|NC_000964.3_cds_NP_387932.1_51	954	755	2598	191.449
lcl|NC_000964.3_cds_NP_387933.1_52	615	416	2622	350.671
lcl|NC_000964.3_cds_NP_387934.1_53	567	368	653	98.7248
lcl|NC_000964.3_cds_NP_387935.1_54	231	37.0315	142	213.343
lcl|NC_000964.3_cds_NP_387936.1_55	3534	3335	3389	56.5375
lcl|NC_000964.3_cds_NP_387937.1_56	537	338	478	78.6814
lcl|NC_000964.3_cds_NP_387938.1_57	1599	1400	553	21.9765
lcl|NC_000964.3_cds_NP_387939.1_58	1470	1271	1180	51.6532
lcl|NC_000964.3_cds_NP_387940.1_59	261	62.4871	169	150.472
lcl|NC_000964.3_cds_NP_387941.1_60	303	104.002	172	92.0128
lcl|NC_000964.3_cds_NP_387942.1_61	636	437	364	46.3426
lcl|NC_000964.3_cds_NP_387943.1_62	378	179	2070	643.396
lcl|NC_000964.3_cds_NP_387944.1_63	387	188	5906	1747.82
lcl|NC_000964.3_cds_NP_387945.1_64	2484	2285	629	15.3153
lcl|NC_000964.3_cds_NP_387946.1_65	738	539	403	41.5984
lcl|NC_000964.3_cds_NP_387947.2_66	1017	818	282	19.1804
lcl|NC_000964.3_cds_NP_387948.1_67	1419	1220	3483	158.838
lcl|NC_000964.3_cds_NP_387949.1_68	543	344	1399	226.266
lcl|NC_000964.3_cds_NP_387950.1_69	1914	1715	18912	613.528
lcl|NC_000964.3_cds_NP_387951.2_70	777	578	497	47.8398
lcl|NC_000964.3_cds_NP_387952.1_71	876	677	983	80.7841
lcl|NC_000964.3_cds_NP_387953.1_72	894	695	768	61.4805
lcl|NC_000964.3_cds_NP_387954.1_73	927	728	31904	2438.23
lcl|NC_000964.3_cds_NP_387955.1_74	1413	1214	2049	93.904
lcl|NC_000964.3_cds_NP_387956.1_75	585	386	1341	193.287
lcl|NC_000964.3_cds_NP_387957.1_76	882	683	1124	91.5601
lcl|NC_000964.3_cds_NP_387958.1_77	858	659	1532	129.34
lcl|NC_000964.3_cds_NP_387959.1_78	363	164	455	154.358
lcl|NC_000964.3_cds_NP_387960.1_79	504	305	805	146.844
lcl|NC_000964.3_cds_NP_387961.1_80	210	24.7787	145	325.575
lcl|NC_000964.3_cds_NP_387962.1_81	1002	803	3444	238.621
lcl|NC_000964.3_cds_NP_387963.1_82	1500	1301	4230	180.894
lcl|NC_000964.3_cds_NP_387964.1_83	465	266	310	64.8397
lcl|NC_000964.3_cds_NP_387965.1_84	558	359	436	67.5698
lcl|NC_000964.3_cds_NP_387966.1_85	1092	893	1497	93.2677
lcl|NC_000964.3_cds_NP_387967.1_86	2433	2234	6685	166.487
lcl|NC_000964.3_cds_NP_387968.1_87	1377	1178	1650	77.9291
lcl|NC_000964.3_cds_NP_387969.1_88	1083	884	1073	67.5318
lcl|NC_000964.3_cds_NP_387970.1_89	1101	902	1803	111.212
lcl|NC_000964.3_cds_NP_387971.1_90	699	500	918	102.149
lcl|NC_000964.3_cds_NP_387972.1_91	477	278	137	27.4181
lcl|NC_000964.3_cds_NP_387973.1_92	1452	1253	7145	317.258
lcl|NC_000964.3_cds_NP_387974.1_93	654	455	971	118.732
lcl|NC_000964.3_cds_NP_387975.1_94	1401	1202	2445	113.171
lcl|NC_000964.3_cds_NP_387976.1_95	432	233	514	122.735
lcl|NC_000964.3_cds_NP_387977.1_96	750	551	1139	115.009
lcl|NC_000964.3_cds_NP_387978.1_97	513	314	547	96.9211
lcl|NC_000964.3_cds_NP_387979.1_98	657	458	3971	482.387
lcl|NC_000964.3_cds_NP_387980.1_99	150	9.89467	115	646.632
lcl|NC_000964.3_cds_NP_387981.1_100	180	14.8011	750	2819.22
lcl|NC_000964.3_cds_NP_387982.1_101	534	335	1138	188.998
lcl|NC_000964.3_cds_NP_387983.2_102	426	227	16745	4104.12
lcl|NC_000964.3_cds_NP_387984.2_103	699	500	15275	1699.7
lcl|NC_000964.3_cds_NP_387985.2_104	501	302	6244	1150.31
lcl|NC_000964.3_cds_NP_387986.1_105	372	173	5868	1887.14
lcl|NC_000964.3_cds_NP_387987.1_106	606	407	752	102.798
lcl|NC_000964.3_cds_NP_387988.2_107	3582	3383	34356	565.017
lcl|NC_000964.3_cds_NP_387989.2_108	3600	3401	37460	612.805
lcl|NC_000964.3_cds_NP_387990.1_109	249	51.4386	1950	2109.14
lcl|NC_000964.3_cds_NP_387991.2_110	417	218	7962	2032.01
lcl|NC_000964.3_cds_NP_387992.2_111	471	272	8808	1801.64
lcl|NC_000964.3_cds_NP_387993.2_112	2079	1880	56438	1670.22
lcl|NC_000964.3_cds_NP_387994.1_113	1191	992	64748	3631.41
lcl|NC_000964.3_cds_NP_387995.2_114	957	758	463	33.9839
lcl|NC_000964.3_cds_NP_387996.1_115	309	110.001	2008	1015.62
lcl|NC_000964.3_cds_NP_387997.1_116	630	431	7520	970.737
lcl|NC_000964.3_cds_NP_387998.1_117	624	425	5898	772.106
lcl|NC_000964.3_cds_NP_387999.2_118	288	89.0189	1589	993.121
lcl|NC_000964.3_cds_NP_388000.2_119	834	635	9818	860.221
lcl|NC_000964.3_cds_NP_388001.1_120	279	80.0635	1785	1240.41
lcl|NC_000964.3_cds_NP_388002.1_121	342	143	2281	887.463
lcl|NC_000964.3_cds_NP_388003.2_122	657	458	4956	602.042
lcl|NC_000964.3_cds_NP_388004.1_123	435	236	2533	597.151
lcl|NC_000964.3_cds_NP_388005.1_124	201	21.0033	322	852.961
lcl|NC_000964.3_cds_NP_388006.1_125	264	65.3593	1140	970.417
lcl|NC_000964.3_cds_NP_388007.1_126	369	170	2432	795.931
lcl|NC_000964.3_cds_NP_388008.1_127	312	113	1626	800.574
lcl|NC_000964.3_cds_NP_388009.1_128	540	341	3616	589.977
lcl|NC_000964.3_cds_NP_388010.1_129	186	16.2643	517	1768.54
lcl|NC_000964.3_cds_NP_388011.2_130	399	200	2501	695.736
lcl|NC_000964.3_cds_NP_388012.1_131	540	341	3599	587.203
lcl|NC_000964.3_cds_NP_388013.2_132	363	164	2178	738.882
lcl|NC_000964.3_cds_NP_388014.1_133	501	302	2999	552.498
lcl|NC_000964.3_cds_NP_388015.1_134	180	14.8011	188	706.685
lcl|NC_000964.3_cds_NP_388016.1_135	441	242	3548	815.697
lcl|NC_000964.3_cds_NP_388017.1_136	1296	1097	10590	537.094
lcl|NC_000964.3_cds_NP_388018.1_137	654	455	3991	488.013
lcl|NC_000964.3_cds_NP_388019.1_138	747	548	4978	505.4
lcl|NC_000964.3_cds_YP_003097669.1_139	225	33.0062	1081	1822.18
lcl|NC_000964.3_cds_NP_388020.1_140	219	29.4051	753	1424.73
lcl|NC_000964.3_cds_NP_388021.1_141	114	6.91205	0	0
lcl|NC_000964.3_cds_NP_388022.2_142	366	167	2001	666.64
lcl|NC_000964.3_cds_NP_388023.1_143	396	197	2507	708.026
lcl|NC_000964.3_cds_NP_388024.1_144	945	746	11414	851.255
lcl|NC_000964.3_cds_NP_388025.1_145	363	164	2794	947.858
lcl|NC_000964.3_cds_NP_388026.2_146	846	647	694	59.6782
lcl|NC_000964.3_cds_NP_388027.1_147	831	632	641	56.4289
lcl|NC_000964.3_cds_NP_388028.2_148	798	599	551	51.1783
lcl|NC_000964.3_cds_NP_388029.2_149	744	545	628	64.1097
lcl|NC_000964.3_cds_NP_388030.2_150	438	239	8051	1874.19
lcl|NC_000964.3_cds_NP_388031.1_151	393	194	6795	1948.72
lcl|NC_000964.3_cds_NP_388032.2_152	768	569	2983	291.677
lcl|NC_000964.3_cds_NP_388033.1_153	444	245	74	16.8045
lcl|NC_000964.3_cds_NP_388034.1_154	714	515	203	21.9306
lcl|NC_000964.3_cds_NP_388035.1_155	1059	860	4138	267.703
lcl|NC_000964.3_cds_NP_388036.1_156	558	359	539	83.5324
lcl|NC_000964.3_cds_NP_388037.1_157	597	398	373	52.1419
lcl|NC_000964.3_cds_NP_388038.1_158	765	566	356	34.9941
lcl|NC_000964.3_cds_NP_388039.1_159	1437	1238	822	36.9413
lcl|NC_000964.3_cds_NP_388040.2_160	921	722	767	59.1043
lcl|NC_000964.3_cds_NP_388041.2_161	753	554	3428	344.264
lcl|NC_000964.3_cds_NP_388042.2_162	1011	812	5562	381.097
lcl|NC_000964.3_cds_NP_388043.1_163	1005	806	7889	544.562
lcl|NC_000964.3_cds_NP_388044.1_164	954	755	29135	2146.98
lcl|NC_000964.3_cds_NP_388045.1_165	1590	1391	2431	97.2341
lcl|NC_000964.3_cds_NP_388046.1_166	1245	1046	464	24.6801
lcl|NC_000964.3_cds_NP_388047.1_167	1929	1730	705	22.6727
