target_id	length	eff_length	est_counts	tpm
lcl|NC_002516.2_cds_NP_064721.1_1	1545	1284.8	791	46.3396
lcl|NC_002516.2_cds_NP_064722.1_2	1104	843.803	340	30.3285
lcl|NC_002516.2_cds_NP_064723.1_3	1110	849.803	191	16.9172
lcl|NC_002516.2_cds_NP_064724.1_4	2421	2160.8	310	10.7984
lcl|NC_002516.2_cds_NP_064725.1_5	774	513.814	151	22.1199
lcl|NC_002516.2_cds_NP_064726.1_6	537	277.399	131	35.5451
lcl|NC_002516.2_cds_NP_064727.1_7	1707	1446.8	786	40.8908
lcl|NC_002516.2_cds_NP_064728.1_8	2055	1794.8	180	7.54863
lcl|NC_002516.2_cds_NP_064729.1_9	948	687.803	59	6.45655
lcl|NC_002516.2_cds_NP_248700.1_10	552	292.2	26	6.69739
lcl|NC_002516.2_cds_NP_248701.1_11	888	627.814	169	20.2613
lcl|NC_002516.2_cds_NP_248702.1_12	267	50.003	94	141.496
lcl|NC_002516.2_cds_NP_248703.1_13	654	393.866	45	8.59957
lcl|NC_002516.2_cds_NP_248704.1_14	273	53.1369	7	9.91551
lcl|NC_002516.2_cds_NP_248705.1_15	318	79.5769	204	192.955
lcl|NC_002516.2_cds_NP_248706.1_16	1374	1113.8	191	12.9074
lcl|NC_002516.2_cds_NP_248707.1_17	1305	1044.8	67	4.82673
lcl|NC_002516.2_cds_NP_248708.1_18	945	684.803	53	5.82536
lcl|NC_002516.2_cds_NP_248709.1_19	507	247.815	616	187.097
lcl|NC_002516.2_cds_NP_248710.1_20	1026	765.803	232	22.8026
lcl|NC_002516.2_cds_NP_248711.1_21	1089	828.803	31	2.81529
lcl|NC_002516.2_cds_NP_248712.1_22	558	298.151	131	33.071
lcl|NC_002516.2_cds_NP_248713.1_23	978	717.803	75	7.86445
lcl|NC_002516.2_cds_NP_248714.1_24	918	657.814	51	5.83552
lcl|NC_002516.2_cds_NP_248715.1_25	825	564.814	78	10.3945
lcl|NC_002516.2_cds_NP_248716.1_26	987	726.803	295	30.5505
