target_id	length	eff_length	est_counts	tpm
lcl|NC_002516.2_cds_NP_064721.1_1	1545	1290.87	6915	119.462
lcl|NC_002516.2_cds_NP_064722.1_2	1104	849.871	3622	95.0423
lcl|NC_002516.2_cds_NP_064723.1_3	1110	855.871	1544	40.2309
lcl|NC_002516.2_cds_NP_064724.1_4	2421	2166.87	4192	43.1429
lcl|NC_002516.2_cds_NP_064725.1_5	774	519.883	1214	52.0756
lcl|NC_002516.2_cds_NP_064726.1_6	537	283.737	1392	109.407
lcl|NC_002516.2_cds_NP_064727.1_7	1707	1452.87	1099	16.8691
lcl|NC_002516.2_cds_NP_064728.1_8	2055	1800.87	1449	17.9435
lcl|NC_002516.2_cds_NP_064729.1_9	948	693.871	551	17.709
lcl|NC_002516.2_cds_NP_248700.1_10	552	298.527	213	15.9117
lcl|NC_002516.2_cds_NP_248701.1_11	888	633.871	1585	55.7634
lcl|NC_002516.2_cds_NP_248702.1_12	267	54.2138	706	290.413
lcl|NC_002516.2_cds_NP_248703.1_13	654	399.925	248	13.8291
lcl|NC_002516.2_cds_NP_248704.1_14	273	57.474	106	41.1298
lcl|NC_002516.2_cds_NP_248705.1_15	318	85.9896	1119	290.205
lcl|NC_002516.2_cds_NP_248706.1_16	1374	1119.87	1911	38.0552
lcl|NC_002516.2_cds_NP_248707.1_17	1305	1050.87	971	20.6059
lcl|NC_002516.2_cds_NP_248708.1_18	945	690.871	822	26.5336
lcl|NC_002516.2_cds_NP_248709.1_19	507	254.229	5955	522.369
lcl|NC_002516.2_cds_NP_248710.1_20	1026	771.871	5008	144.691
lcl|NC_002516.2_cds_NP_248711.1_21	1089	834.871	229	6.11698
lcl|NC_002516.2_cds_NP_248712.1_22	558	304.449	1220	89.3649
lcl|NC_002516.2_cds_NP_248713.1_23	978	723.871	1015	31.2699
lcl|NC_002516.2_cds_NP_248714.1_24	918	663.871	9663	324.601
lcl|NC_002516.2_cds_NP_248715.1_25	825	570.883	5184	202.507
lcl|NC_002516.2_cds_NP_248716.1_26	987	732.871	2409	73.3045
lcl|NC_002516.2_cds_NP_248717.1_27	1287	1032.87	1142	24.6571
lcl|NC_002516.2_cds_NP_248718.1_28	603	349.124	451	28.8083
lcl|NC_002516.2_cds_NP_248719.1_29	1554	1299.87	372	6.38211
lcl|NC_002516.2_cds_NP_248720.1_30	924	669.871	67	2.23051
lcl|NC_002516.2_cds_NP_248721.1_31	1512	1257.87	448	7.94261
lcl|NC_002516.2_cds_NP_248722.1_32	915	660.871	529	17.8509
lcl|NC_002516.2_cds_YP_008719728.1_33	378	133.414	263	43.9619
lcl|NC_002516.2_cds_NP_248723.1_34	366	123.144	191	34.5893
lcl|NC_002516.2_cds_NP_248724.1_35	624	370.017	196	11.8129
lcl|NC_002516.2_cds_NP_248725.1_36	807	552.883	751	30.292
lcl|NC_002516.2_cds_NP_248726.1_37	1209	954.871	1094	25.5502
lcl|NC_002516.2_cds_NP_248727.1_38	888	633.871	721	25.3662
lcl|NC_002516.2_cds_NP_248728.1_39	216	32.9322	1891	1280.54
lcl|NC_002516.2_cds_NP_248729.1_40	228	36.9939	12546	7563.05
lcl|NC_002516.2_cds_NP_248730.1_41	1689	1434.87	809.384	12.5795
lcl|NC_002516.2_cds_NP_248731.1_42	10608	10353.9	3382.93	7.28638
lcl|NC_002516.2_cds_YP_008719729.1_43	702	447.883	712	35.4517
lcl|NC_002516.2_cds_NP_248732.1_44	396	149.214	580	86.684
lcl|NC_002516.2_cds_NP_248733.1_45	1383	1128.87	874	17.2659
lcl|NC_002516.2_cds_NP_248734.1_46	1374	1119.87	1004	19.9934
lcl|NC_002516.2_cds_NP_248735.1_47	687	432.891	601	30.9611
lcl|NC_002516.2_cds_NP_248736.1_48	354	113.417	137	26.9378
lcl|NC_002516.2_cds_NP_248737.1_49	510	257.158	189	16.3902
lcl|NC_002516.2_cds_NP_248738.1_50	384	138.6	137	22.0433
lcl|NC_002516.2_cds_NP_248739.1_51	1662	1407.87	328	5.19556
lcl|NC_002516.2_cds_NP_248740.1_52	141	19.9163	886	992.077
lcl|NC_002516.2_cds_NP_248741.1_53	1833	1578.87	126	1.77969
lcl|NC_002516.2_cds_NP_248742.1_54	429	179.265	291	36.2008
lcl|NC_002516.2_cds_NP_248744.1_55	549	295.563	978	73.7921
lcl|NC_002516.2_cds_NP_248745.1_56	507	254.229	1599	140.263
lcl|NC_002516.2_cds_NP_248746.1_57	921	666.871	148	4.94927
lcl|NC_002516.2_cds_NP_248747.1_58	888	633.871	71	2.49792
lcl|NC_002516.2_cds_NP_248748.1_59	705	450.883	129	6.38039
lcl|NC_002516.2_cds_NP_248749.1_60	456	204.841	673	73.269
lcl|NC_002516.2_cds_NP_248750.1_61	234	39.198	288	163.851
lcl|NC_002516.2_cds_NP_248751.1_62	438	187.718	1813	215.384
lcl|NC_002516.2_cds_NP_248752.1_63	417	168.186	115	15.2486
