target_id	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	170.741
lcl|NC_000964.3_cds_NP_387883.1_2	92.9128
lcl|NC_000964.3_cds_NP_387884.1_3	156.189
lcl|NC_000964.3_cds_NP_387885.1_4	180.695
lcl|NC_000964.3_cds_NP_387886.2_5	221.34
lcl|NC_000964.3_cds_NP_387887.1_6	161.63
lcl|NC_000964.3_cds_NP_387888.1_7	203.378
lcl|NC_000964.3_cds_NP_387889.1_8	7.28601
lcl|NC_000964.3_cds_NP_387890.1_9	461.71
lcl|NC_000964.3_cds_NP_387891.1_10	127.416
lcl|NC_000964.3_cds_NP_387892.1_11	783.457
lcl|NC_000964.3_cds_NP_387893.1_12	886.84
lcl|NC_000964.3_cds_NP_387894.1_13	73.2567
lcl|NC_000964.3_cds_NP_387895.1_14	72.4664
lcl|NC_000964.3_cds_NP_387896.1_15	62.697
lcl|NC_000964.3_cds_NP_387897.1_16	17.7194
lcl|NC_000964.3_cds_NP_387898.1_17	13.4585
lcl|NC_000964.3_cds_NP_387899.1_18	65.1654
lcl|NC_000964.3_cds_NP_387900.2_19	99.5711
lcl|NC_000964.3_cds_NP_387901.1_20	366.858
lcl|NC_000964.3_cds_NP_387902.1_21	77.7506
lcl|NC_000964.3_cds_NP_387903.1_22	264.933
lcl|NC_000964.3_cds_NP_387904.2_23	33.2851
lcl|NC_000964.3_cds_NP_387905.1_24	13.0362
lcl|NC_000964.3_cds_NP_387906.1_25	173.967
lcl|NC_000964.3_cds_NP_387907.1_26	138.23
lcl|NC_000964.3_cds_NP_387908.1_27	106.431
lcl|NC_000964.3_cds_NP_387909.2_28	89.6041
lcl|NC_000964.3_cds_NP_387910.1_29	368.245
lcl|NC_000964.3_cds_NP_387911.1_30	200.838
lcl|NC_000964.3_cds_NP_387912.1_31	204.317
lcl|NC_000964.3_cds_NP_387913.1_32	312.681
lcl|NC_000964.3_cds_NP_387914.1_33	397.714
lcl|NC_000964.3_cds_NP_387915.1_34	46.9347
lcl|NC_000964.3_cds_NP_387916.1_35	39.9727
lcl|NC_000964.3_cds_NP_387917.1_36	51.1942
lcl|NC_000964.3_cds_NP_387918.1_37	678.69
lcl|NC_000964.3_cds_NP_387919.1_38	152.801
lcl|NC_000964.3_cds_NP_387920.1_39	45.6976
lcl|NC_000964.3_cds_NP_387921.1_40	395.213
lcl|NC_000964.3_cds_NP_387922.1_41	36.5954
lcl|NC_000964.3_cds_NP_387923.1_42	36.1617
lcl|NC_000964.3_cds_NP_387924.1_43	8.32523
lcl|NC_000964.3_cds_NP_387925.1_44	2869.78
lcl|NC_000964.3_cds_NP_387926.1_45	89.909
lcl|NC_000964.3_cds_NP_387927.1_46	66.8957
lcl|NC_000964.3_cds_NP_387928.1_47	164.704
lcl|NC_000964.3_cds_NP_387929.1_48	448.383
lcl|NC_000964.3_cds_NP_387930.1_49	16359.5
lcl|NC_000964.3_cds_NP_387931.1_50	231.677
lcl|NC_000964.3_cds_NP_387932.1_51	222.112
lcl|NC_000964.3_cds_NP_387933.1_52	459.756
lcl|NC_000964.3_cds_NP_387934.1_53	91.129
lcl|NC_000964.3_cds_NP_387935.1_54	213.648
lcl|NC_000964.3_cds_NP_387936.1_55	55.0102
lcl|NC_000964.3_cds_NP_387937.1_56	68.8991
lcl|NC_000964.3_cds_NP_387938.1_57	15.5761
lcl|NC_000964.3_cds_NP_387939.1_58	46.1245
lcl|NC_000964.3_cds_NP_387940.1_59	104.864
lcl|NC_000964.3_cds_NP_387941.1_60	87.493
lcl|NC_000964.3_cds_NP_387942.1_61	49.4153
lcl|NC_000964.3_cds_NP_387943.1_62	760.528
lcl|NC_000964.3_cds_NP_387944.1_63	1593.24
lcl|NC_000964.3_cds_NP_387945.1_64	16.3388
lcl|NC_000964.3_cds_NP_387946.1_65	44.443
lcl|NC_000964.3_cds_NP_387947.2_66	12.0185
lcl|NC_000964.3_cds_NP_387948.1_67	174.754
lcl|NC_000964.3_cds_NP_387949.1_68	245.509
lcl|NC_000964.3_cds_NP_387950.1_69	596.102
lcl|NC_000964.3_cds_NP_387951.2_70	46.0724
lcl|NC_000964.3_cds_NP_387952.1_71	71.7743
lcl|NC_000964.3_cds_NP_387953.1_72	61.0391
lcl|NC_000964.3_cds_NP_387954.1_73	2295.98
lcl|NC_000964.3_cds_NP_387955.1_74	106.166
lcl|NC_000964.3_cds_NP_387956.1_75	223.172
lcl|NC_000964.3_cds_NP_387957.1_76	118.635
lcl|NC_000964.3_cds_NP_387958.1_77	147.42
lcl|NC_000964.3_cds_NP_387959.1_78	165.725
lcl|NC_000964.3_cds_NP_387960.1_79	166.397
lcl|NC_000964.3_cds_NP_387961.1_80	376.478
lcl|NC_000964.3_cds_NP_387962.1_81	259.659
lcl|NC_000964.3_cds_NP_387963.1_82	190.508
lcl|NC_000964.3_cds_NP_387964.1_83	80.6963
lcl|NC_000964.3_cds_NP_387965.1_84	89.0002
lcl|NC_000964.3_cds_NP_387966.1_85	112.81
lcl|NC_000964.3_cds_NP_387967.1_86	200.154
lcl|NC_000964.3_cds_NP_387968.1_87	105.867
lcl|NC_000964.3_cds_NP_387969.1_88	89.118
lcl|NC_000964.3_cds_NP_387970.1_89	129.719
lcl|NC_000964.3_cds_NP_387971.1_90	119.57
lcl|NC_000964.3_cds_NP_387972.1_91	21.2182
lcl|NC_000964.3_cds_NP_387973.1_92	318.111
lcl|NC_000964.3_cds_NP_387974.1_93	120.782
lcl|NC_000964.3_cds_NP_387975.1_94	119.927
lcl|NC_000964.3_cds_NP_387976.1_95	131.641
lcl|NC_000964.3_cds_NP_387977.1_96	124.234
lcl|NC_000964.3_cds_NP_387978.1_97	91.9158
lcl|NC_000964.3_cds_NP_387979.1_98	600.928
lcl|NC_000964.3_cds_NP_387980.1_99	774.672
lcl|NC_000964.3_cds_NP_387981.1_100	2906.58
lcl|NC_000964.3_cds_NP_387982.1_101	186.695
lcl|NC_000964.3_cds_NP_387983.2_102	3925.91
lcl|NC_000964.3_cds_NP_387984.2_103	1760.58
lcl|NC_000964.3_cds_NP_387985.2_104	1052.86
lcl|NC_000964.3_cds_NP_387986.1_105	1671.32
lcl|NC_000964.3_cds_NP_387987.1_106	106.516
lcl|NC_000964.3_cds_NP_387988.2_107	625.865
lcl|NC_000964.3_cds_NP_387989.2_108	701.942
lcl|NC_000964.3_cds_NP_387990.1_109	2295.21
lcl|NC_000964.3_cds_NP_387991.2_110	2213.01
lcl|NC_000964.3_cds_NP_387992.2_111	1996.9
lcl|NC_000964.3_cds_NP_387993.2_112	1820.72
lcl|NC_000964.3_cds_NP_387994.1_113	3562.68
lcl|NC_000964.3_cds_NP_387995.2_114	30.7362
lcl|NC_000964.3_cds_NP_387996.1_115	1169.08
lcl|NC_000964.3_cds_NP_387997.1_116	1094.26
lcl|NC_000964.3_cds_NP_387998.1_117	874.18
lcl|NC_000964.3_cds_NP_387999.2_118	1102.73
lcl|NC_000964.3_cds_NP_388000.2_119	983.988
lcl|NC_000964.3_cds_NP_388001.1_120	1400.68
lcl|NC_000964.3_cds_NP_388002.1_121	1043.16
lcl|NC_000964.3_cds_NP_388003.2_122	685.035
lcl|NC_000964.3_cds_NP_388004.1_123	657.654
lcl|NC_000964.3_cds_NP_388005.1_124	1119.57
lcl|NC_000964.3_cds_NP_388006.1_125	1080.15
lcl|NC_000964.3_cds_NP_388007.1_126	890.207
lcl|NC_000964.3_cds_NP_388008.1_127	889.669
lcl|NC_000964.3_cds_NP_388009.1_128	655.593
lcl|NC_000964.3_cds_NP_388010.1_129	1923.7
lcl|NC_000964.3_cds_NP_388011.2_130	792.723
lcl|NC_000964.3_cds_NP_388012.1_131	690.946
lcl|NC_000964.3_cds_NP_388013.2_132	910.86
lcl|NC_000964.3_cds_NP_388014.1_133	624.525
lcl|NC_000964.3_cds_NP_388015.1_134	910.356
lcl|NC_000964.3_cds_NP_388016.1_135	948.297
lcl|NC_000964.3_cds_NP_388017.1_136	593.959
lcl|NC_000964.3_cds_NP_388018.1_137	576.696
lcl|NC_000964.3_cds_NP_388019.1_138	578.392
lcl|NC_000964.3_cds_YP_003097669.1_139	2045.46
lcl|NC_000964.3_cds_NP_388020.1_140	1725.31
lcl|NC_000964.3_cds_NP_388021.1_141	0
lcl|NC_000964.3_cds_NP_388022.2_142	754.169
lcl|NC_000964.3_cds_NP_388023.1_143	843.965
lcl|NC_000964.3_cds_NP_388024.1_144	947.906
lcl|NC_000964.3_cds_NP_388025.1_145	984.357
lcl|NC_000964.3_cds_NP_388026.2_146	60.3636
lcl|NC_000964.3_cds_NP_388027.1_147	59.7407
lcl|NC_000964.3_cds_NP_388028.2_148	48.58
lcl|NC_000964.3_cds_NP_388029.2_149	58.4911
lcl|NC_000964.3_cds_NP_388030.2_150	2029.79
lcl|NC_000964.3_cds_NP_388031.1_151	1978.16
lcl|NC_000964.3_cds_NP_388032.2_152	284.024
lcl|NC_000964.3_cds_NP_388033.1_153	15.8199
lcl|NC_000964.3_cds_NP_388034.1_154	16.2018
lcl|NC_000964.3_cds_NP_388035.1_155	283.452
lcl|NC_000964.3_cds_NP_388036.1_156	97.0505
lcl|NC_000964.3_cds_NP_388037.1_157	46.8009
lcl|NC_000964.3_cds_NP_388038.1_158	35.5044
lcl|NC_000964.3_cds_NP_388039.1_159	29.5197
lcl|NC_000964.3_cds_NP_388040.2_160	55.0403
lcl|NC_000964.3_cds_NP_388041.2_161	374.358
lcl|NC_000964.3_cds_NP_388042.2_162	418.887
lcl|NC_000964.3_cds_NP_388043.1_163	589.35
lcl|NC_000964.3_cds_NP_388044.1_164	2099.34
lcl|NC_000964.3_cds_NP_388045.1_165	103.942
lcl|NC_000964.3_cds_NP_388046.1_166	26.1892
lcl|NC_000964.3_cds_NP_388047.1_167	22.0824
lcl|NC_000964.3_cds_NP_388048.2_168	24.3083
lcl|NC_000964.3_cds_NP_388049.3_169	24.0075
lcl|NC_000964.3_cds_NP_388050.1_170	30.8769
lcl|NC_000964.3_cds_NP_388051.1_171	46.227
lcl|NC_000964.3_cds_NP_388052.2_172	21.5498
lcl|NC_000964.3_cds_NP_388053.2_173	47.4867
lcl|NC_000964.3_cds_NP_388054.1_174	1434.81
lcl|NC_000964.3_cds_NP_388055.1_175	1278.25
lcl|NC_000964.3_cds_NP_388056.2_176	93.473
lcl|NC_000964.3_cds_NP_388057.2_177	103.644
lcl|NC_000964.3_cds_NP_388058.1_178	122.173
lcl|NC_000964.3_cds_NP_388059.1_179	779.689
lcl|NC_000964.3_cds_YP_009513939.1_180	30.5942
lcl|NC_000964.3_cds_NP_388061.1_181	21.8656
lcl|NC_000964.3_cds_NP_388062.1_182	8.29902
lcl|NC_000964.3_cds_NP_388063.1_183	11.2221
lcl|NC_000964.3_cds_NP_388064.1_184	53.815
lcl|NC_000964.3_cds_NP_388065.2_185	39.6263
lcl|NC_000964.3_cds_NP_388067.1_186	28.8148
lcl|NC_000964.3_cds_NP_388068.1_187	31.4813
lcl|NC_000964.3_cds_NP_388069.1_188	39.834
lcl|NC_000964.3_cds_YP_003097670.1_189	206.869
lcl|NC_000964.3_cds_NP_388070.1_190	22.0634
lcl|NC_000964.3_cds_NP_388071.1_191	7.30562
lcl|NC_000964.3_cds_NP_388072.1_192	3260.9
lcl|NC_000964.3_cds_NP_388073.2_193	119.005
lcl|NC_000964.3_cds_YP_003097671.1_194	113.278
lcl|NC_000964.3_cds_NP_388077.1_195	181.162
lcl|NC_000964.3_cds_NP_388078.2_196	98.5282
lcl|NC_000964.3_cds_NP_388079.2_197	95.5867
lcl|NC_000964.3_cds_NP_388080.2_198	141.963
lcl|NC_000964.3_cds_NP_388081.2_199	13.3983
lcl|NC_000964.3_cds_NP_388082.1_200	18.1351
lcl|NC_000964.3_cds_NP_388083.1_201	13.8645
lcl|NC_000964.3_cds_YP_003097672.1_202	97.8071
lcl|NC_000964.3_cds_NP_388085.1_203	26.3697
lcl|NC_000964.3_cds_NP_388086.1_204	343.714
lcl|NC_000964.3_cds_NP_388087.1_205	73.8666
lcl|NC_000964.3_cds_NP_388088.1_206	95.2584
lcl|NC_000964.3_cds_NP_388089.1_207	12.2905
lcl|NC_000964.3_cds_NP_388090.1_208	20.7795
lcl|NC_000964.3_cds_NP_388091.1_209	39.2475
lcl|NC_000964.3_cds_NP_388092.1_210	10.9206
lcl|NC_000964.3_cds_NP_388093.1_211	215.342
lcl|NC_000964.3_cds_NP_388094.2_212	69.5451
lcl|NC_000964.3_cds_NP_388095.1_213	263.414
lcl|NC_000964.3_cds_NP_388096.1_214	23.5663
