target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387882.1_1	1341	1142	5684	286.852
lcl|NC_000964.3_cds_NP_387883.1_2	1137	938	2516	154.588
lcl|NC_000964.3_cds_NP_387884.1_3	216	27.7621	209	433.874
lcl|NC_000964.3_cds_NP_387885.1_4	1113	914	4349	274.229
lcl|NC_000964.3_cds_NP_387886.2_5	246	48.8256	267	315.161
lcl|NC_000964.3_cds_NP_387887.1_6	1917	1718	6479	217.347
lcl|NC_000964.3_cds_NP_387888.1_7	2466	2267	10891	276.876
lcl|NC_000964.3_cds_NP_387889.1_8	948	749	96	7.38684
lcl|NC_000964.3_cds_NP_387890.1_9	1467	1268	17706	804.768
lcl|NC_000964.3_cds_NP_387891.1_10	1332	1133	6008	305.611
lcl|NC_000964.3_cds_NP_387892.1_11	885	686	8681	729.315
lcl|NC_000964.3_cds_NP_387893.1_12	591	392	5821	855.817
lcl|NC_000964.3_cds_NP_387894.1_13	1278	1079	2348	125.414
lcl|NC_000964.3_cds_NP_387895.1_14	654	455	818	103.612
lcl|NC_000964.3_cds_NP_387896.1_15	624	425	724	98.1791
lcl|NC_000964.3_cds_NP_387897.1_16	1284	1085	533	28.3118
lcl|NC_000964.3_cds_NP_387898.1_17	546	347	403	66.9337
lcl|NC_000964.3_cds_NP_387899.1_18	486	287	445	89.3609
lcl|NC_000964.3_cds_NP_387900.2_19	1692	1493	2667	102.951
lcl|NC_000964.3_cds_NP_387901.1_20	324	125	903	416.339
lcl|NC_000964.3_cds_NP_387902.1_21	597	398	597	86.4491
lcl|NC_000964.3_cds_NP_387903.1_22	225	33.0062	177	309.063
lcl|NC_000964.3_cds_NP_387904.2_23	264	65.3593	53	46.7346
lcl|NC_000964.3_cds_NP_387905.1_24	195	18.8991	7	21.3464
lcl|NC_000964.3_cds_NP_387906.1_25	615	416	1181	163.616
lcl|NC_000964.3_cds_NP_387907.1_26	1161	962	2611	156.423
lcl|NC_000964.3_cds_NP_387908.1_27	1443	1244	2763	128.006
lcl|NC_000964.3_cds_NP_387909.2_28	639	440	817	107.014
lcl|NC_000964.3_cds_NP_387910.1_29	330	131	1010	444.344
lcl|NC_000964.3_cds_NP_387911.1_30	441	242	986	234.818
lcl|NC_000964.3_cds_NP_387912.1_31	990	791	2884	210.13
lcl|NC_000964.3_cds_NP_387913.1_32	828	629	3214	294.486
lcl|NC_000964.3_cds_NP_387914.1_33	360	161	1108	396.628
lcl|NC_000964.3_cds_NP_387915.1_34	744	545	583	61.6512
lcl|NC_000964.3_cds_NP_387916.1_35	300	101.003	95	54.2074
lcl|NC_000964.3_cds_NP_387917.1_36	879	680	705	59.7516
lcl|NC_000964.3_cds_NP_387918.1_37	291	92.0123	6775	4243.58
lcl|NC_000964.3_cds_NP_387919.1_38	1995	1796	5370	172.321
lcl|NC_000964.3_cds_NP_387920.1_39	768	569	453	45.8834
lcl|NC_000964.3_cds_NP_387921.1_40	1314	1115	11176	577.671
lcl|NC_000964.3_cds_NP_387922.1_41	561	362	739	117.654
lcl|NC_000964.3_cds_NP_387923.1_42	879	680	1261	106.875
lcl|NC_000964.3_cds_NP_387924.1_43	873	674	47	4.0189
lcl|NC_000964.3_cds_NP_387925.1_44	261	62.4871	1747	1611.28
lcl|NC_000964.3_cds_NP_387926.1_45	186	16.2643	18	63.7832
lcl|NC_000964.3_cds_NP_387927.1_46	870	671	1320	113.376
lcl|NC_000964.3_cds_NP_387928.1_47	858	659	2758	241.201
lcl|NC_000964.3_cds_NP_387929.1_48	378	179	1579	508.392
lcl|NC_000964.3_cds_NP_387930.1_49	294	95.0079	7614	4618.73
lcl|NC_000964.3_cds_NP_387931.1_50	1371	1172	5467	268.838
lcl|NC_000964.3_cds_NP_387932.1_51	954	755	2792	213.127
lcl|NC_000964.3_cds_NP_387933.1_52	615	416	10721	1485.29
lcl|NC_000964.3_cds_NP_387934.1_53	567	368	2098	328.569
lcl|NC_000964.3_cds_NP_387935.1_54	231	37.0315	468	728.357
lcl|NC_000964.3_cds_NP_387936.1_55	3534	3335	6814	117.754
lcl|NC_000964.3_cds_NP_387937.1_56	537	338	735	125.326
lcl|NC_000964.3_cds_NP_387938.1_57	1599	1400	700	28.8164
lcl|NC_000964.3_cds_NP_387939.1_58	1470	1271	1638	74.2742
lcl|NC_000964.3_cds_NP_387940.1_59	261	62.4871	205	189.074
lcl|NC_000964.3_cds_NP_387941.1_60	303	104.002	257	142.417
lcl|NC_000964.3_cds_NP_387942.1_61	636	437	693	91.3947
lcl|NC_000964.3_cds_NP_387943.1_62	378	179	2003	644.907
lcl|NC_000964.3_cds_NP_387944.1_63	387	188	6033	1849.46
lcl|NC_000964.3_cds_NP_387945.1_64	2484	2285	613	15.4612
lcl|NC_000964.3_cds_NP_387946.1_65	738	539	305	32.6122
lcl|NC_000964.3_cds_NP_387947.2_66	1017	818	119	8.38423
lcl|NC_000964.3_cds_NP_387948.1_67	1419	1220	7791	368.047
lcl|NC_000964.3_cds_NP_387949.1_68	543	344	2874	481.502
lcl|NC_000964.3_cds_NP_387950.1_69	1914	1715	33797	1135.75
lcl|NC_000964.3_cds_NP_387951.2_70	777	578	1626	162.13
lcl|NC_000964.3_cds_NP_387952.1_71	876	677	2416	205.673
lcl|NC_000964.3_cds_NP_387953.1_72	894	695	1450	120.241
lcl|NC_000964.3_cds_NP_387954.1_73	927	728	39452	3123.25
lcl|NC_000964.3_cds_NP_387955.1_74	1413	1214	1778	84.4078
lcl|NC_000964.3_cds_NP_387956.1_75	585	386	1129	168.568
lcl|NC_000964.3_cds_NP_387957.1_76	882	683	1207	101.849
lcl|NC_000964.3_cds_NP_387958.1_77	858	659	1434	125.41
lcl|NC_000964.3_cds_NP_387959.1_78	363	164	434	152.516
lcl|NC_000964.3_cds_NP_387960.1_79	504	305	799	150.979
lcl|NC_000964.3_cds_NP_387961.1_80	210	24.7787	186	432.617
lcl|NC_000964.3_cds_NP_387962.1_81	1002	803	3495	250.842
lcl|NC_000964.3_cds_NP_387963.1_82	1500	1301	4399	194.87
lcl|NC_000964.3_cds_NP_387964.1_83	465	266	1195	258.914
lcl|NC_000964.3_cds_NP_387965.1_84	558	359	1739	279.174
lcl|NC_000964.3_cds_NP_387966.1_85	1092	893	4494	290.035
lcl|NC_000964.3_cds_NP_387967.1_86	2433	2234	14625	377.296
lcl|NC_000964.3_cds_NP_387968.1_87	1377	1178	2473	120.99
lcl|NC_000964.3_cds_NP_387969.1_88	1083	884	1562	101.835
lcl|NC_000964.3_cds_NP_387970.1_89	1101	902	2466	157.564
lcl|NC_000964.3_cds_NP_387971.1_90	699	500	1172	135.091
lcl|NC_000964.3_cds_NP_387972.1_91	477	278	146	30.2676
lcl|NC_000964.3_cds_NP_387973.1_92	1452	1253	9414	433.005
lcl|NC_000964.3_cds_NP_387974.1_93	654	455	591	74.8592
lcl|NC_000964.3_cds_NP_387975.1_94	1401	1202	1565	75.0377
lcl|NC_000964.3_cds_NP_387976.1_95	432	233	367	90.7778
